nodenumber,x-coordinate,y-coordinate,pressure,x-velocity,y-velocity
25461,0.0,-0.01,30.5685595,0.0,0.0
25458,5e-05,-0.01,30.56856938,0.0,0.0
25464,0.0001,-0.01,30.56858777,0.0,0.0
25469,0.00015,-0.01,30.56857396,0.0,0.0
25475,0.0002,-0.01,30.56849418,0.0,0.0
25482,0.00025,-0.01,30.5683404,0.0,0.0
25490,0.0003,-0.01,30.56810937,0.0,0.0
25499,0.00035,-0.01,30.56780347,0.0,0.0
25509,0.0004,-0.01,30.56742889,0.0,0.0
25520,0.00045,-0.01,30.56699312,0.0,0.0
25532,0.0005,-0.01,30.56649975,0.0,0.0
25545,0.00055,-0.01,30.56595783,0.0,0.0
25559,0.0006,-0.01,30.56537952,0.0,0.0
25574,0.00065,-0.01,30.564766,0.0,0.0
25590,0.0007,-0.01,30.56411385,0.0,0.0
25607,0.00075,-0.01,30.56345307,0.0,0.0
25625,0.0008,-0.01,30.56278159,0.0,0.0
25644,0.00085,-0.01,30.56206602,0.0,0.0
25664,0.0009,-0.01,30.56136098,0.0,0.0
25685,0.00095,-0.01,30.56066397,0.0,0.0
25707,0.001,-0.01,30.55994727,0.0,0.0
25730,0.00105,-0.01,30.55923693,0.0,0.0
25754,0.0011,-0.01,30.55853207,0.0,0.0
25779,0.00115,-0.01,30.55783568,0.0,0.0
25805,0.0012,-0.01,30.5571494,0.0,0.0
25832,0.00125,-0.01,30.55647544,0.0,0.0
25860,0.0013,-0.01,30.55581561,0.0,0.0
25889,0.00135,-0.01,30.55517159,0.0,0.0
25919,0.0014,-0.01,30.55454486,0.0,0.0
25950,0.00145,-0.01,30.55393673,0.0,0.0
25982,0.0015,-0.01,30.55334836,0.0,0.0
26015,0.00155,-0.01,30.55278078,0.0,0.0
26049,0.0016,-0.01,30.55223489,0.0,0.0
26084,0.00165,-0.01,30.55171146,0.0,0.0
26120,0.0017,-0.01,30.55121123,0.0,0.0
26157,0.00175,-0.01,30.5507348,0.0,0.0
26195,0.0018,-0.01,30.55028252,0.0,0.0
26234,0.00185,-0.01,30.54985504,0.0,0.0
26274,0.0019,-0.01,30.54945299,0.0,0.0
26315,0.00195,-0.01,30.54907666,0.0,0.0
26357,0.002,-0.01,30.54872631,0.0,0.0
26400,0.00205,-0.01,30.5484022,0.0,0.0
26444,0.0021,-0.01,30.54810463,0.0,0.0
26489,0.00215,-0.01,30.54783389,0.0,0.0
26535,0.0022,-0.01,30.54759009,0.0,0.0
26582,0.00225,-0.01,30.54737318,0.0,0.0
26630,0.0023,-0.01,30.54718289,0.0,0.0
26679,0.00235,-0.01,30.54701892,0.0,0.0
26729,0.0024,-0.01,30.54688093,0.0,0.0
26780,0.00245,-0.01,30.54676875,0.0,0.0
26832,0.0025,-0.01,30.54668192,0.0,0.0
26885,0.00255,-0.01,30.54662084,0.0,0.0
26939,0.0026,-0.01,30.54659286,0.0,0.0
26994,0.00265,-0.01,30.54660622,0.0,0.0
27050,0.0027,-0.01,30.54665646,0.0,0.0
27107,0.00275,-0.01,30.54673517,0.0,0.0
27165,0.0028,-0.01,30.54684049,0.0,0.0
27224,0.00285,-0.01,30.54697312,0.0,0.0
27284,0.0029,-0.01,30.54713372,0.0,0.0
27345,0.00295,-0.01,30.54732312,0.0,0.0
27407,0.003,-0.01,30.54754221,0.0,0.0
27470,0.00305,-0.01,30.54779183,0.0,0.0
27534,0.0031,-0.01,30.5480726,0.0,0.0
27599,0.00315,-0.01,30.54838484,0.0,0.0
27665,0.0032,-0.01,30.54872873,0.0,0.0
27730,0.00325,-0.01,30.54910451,0.0,0.0
27795,0.0033,-0.01,30.54951245,0.0,0.0
27860,0.00335,-0.01,30.54995272,0.0,0.0
27925,0.0034,-0.01,30.55042518,0.0,0.0
27990,0.00345,-0.01,30.55092984,0.0,0.0
28056,0.0035,-0.01,30.55146697,0.0,0.0
28122,0.00355,-0.01,30.55203663,0.0,0.0
28188,0.0036,-0.01,30.55263881,0.0,0.0
28254,0.00365,-0.01,30.55327348,0.0,0.0
28320,0.0037,-0.01,30.55394058,0.0,0.0
28386,0.00375,-0.01,30.55463998,0.0,0.0
28452,0.0038,-0.01,30.55537157,0.0,0.0
28519,0.00385,-0.01,30.55613514,0.0,0.0
