nodenumber,x-coordinate,y-coordinate,pressure,x-velocity,y-velocity
25461,0.0,-0.01,16.4143774,0.0,0.0
25458,5e-05,-0.01,16.41438754,0.0,0.0
25464,0.0001,-0.01,16.41441022,0.0,0.0
25469,0.00015,-0.01,16.41441472,0.0,0.0
25475,0.0002,-0.01,16.41437366,0.0,0.0
25482,0.00025,-0.01,16.41427955,0.0,0.0
25490,0.0003,-0.01,16.41412845,0.0,0.0
25499,0.00035,-0.01,16.41392066,0.0,0.0
25509,0.0004,-0.01,16.41365909,0.0,0.0
25520,0.00045,-0.01,16.41334838,0.0,0.0
25532,0.0005,-0.01,16.41299387,0.0,0.0
25545,0.00055,-0.01,16.41259872,0.0,0.0
25559,0.0006,-0.01,16.41216538,0.0,0.0
25574,0.00065,-0.01,16.41170056,0.0,0.0
25590,0.0007,-0.01,16.41121288,0.0,0.0
25607,0.00075,-0.01,16.41070525,0.0,0.0
25625,0.0008,-0.01,16.41016732,0.0,0.0
25644,0.00085,-0.01,16.40961852,0.0,0.0
25664,0.0009,-0.01,16.40906888,0.0,0.0
25685,0.00095,-0.01,16.40849468,0.0,0.0
25707,0.001,-0.01,16.40790877,0.0,0.0
25730,0.00105,-0.01,16.40732829,0.0,0.0
25754,0.0011,-0.01,16.40674189,0.0,0.0
25779,0.00115,-0.01,16.40614745,0.0,0.0
25805,0.0012,-0.01,16.40555334,0.0,0.0
25832,0.00125,-0.01,16.40495981,0.0,0.0
25860,0.0013,-0.01,16.40436776,0.0,0.0
25889,0.00135,-0.01,16.40377788,0.0,0.0
25919,0.0014,-0.01,16.40319102,0.0,0.0
25950,0.00145,-0.01,16.40260785,0.0,0.0
25982,0.0015,-0.01,16.40202901,0.0,0.0
26015,0.00155,-0.01,16.40145506,0.0,0.0
26049,0.0016,-0.01,16.40088649,0.0,0.0
26084,0.00165,-0.01,16.40032376,0.0,0.0
26120,0.0017,-0.01,16.39976728,0.0,0.0
26157,0.00175,-0.01,16.39921743,0.0,0.0
26195,0.0018,-0.01,16.3986746,0.0,0.0
26234,0.00185,-0.01,16.39813913,0.0,0.0
26274,0.0019,-0.01,16.39761141,0.0,0.0
26315,0.00195,-0.01,16.39709181,0.0,0.0
26357,0.002,-0.01,16.39658071,0.0,0.0
26400,0.00205,-0.01,16.39607852,0.0,0.0
26444,0.0021,-0.01,16.39558567,0.0,0.0
26489,0.00215,-0.01,16.39510262,0.0,0.0
26535,0.0022,-0.01,16.39462985,0.0,0.0
26582,0.00225,-0.01,16.39416788,0.0,0.0
26630,0.0023,-0.01,16.39371725,0.0,0.0
26679,0.00235,-0.01,16.39327855,0.0,0.0
26729,0.0024,-0.01,16.39285241,0.0,0.0
26780,0.00245,-0.01,16.39243949,0.0,0.0
26832,0.0025,-0.01,16.39204052,0.0,0.0
26885,0.00255,-0.01,16.39165615,0.0,0.0
26939,0.0026,-0.01,16.39128713,0.0,0.0
26994,0.00265,-0.01,16.39093435,0.0,0.0
27050,0.0027,-0.01,16.39059868,0.0,0.0
27107,0.00275,-0.01,16.39028088,0.0,0.0
27165,0.0028,-0.01,16.38998177,0.0,0.0
27224,0.00285,-0.01,16.38970221,0.0,0.0
27284,0.0029,-0.01,16.38944311,0.0,0.0
27345,0.00295,-0.01,16.38920538,0.0,0.0
27407,0.003,-0.01,16.38898995,0.0,0.0
27470,0.00305,-0.01,16.3887976,0.0,0.0
27534,0.0031,-0.01,16.38862889,0.0,0.0
27599,0.00315,-0.01,16.38848415,0.0,0.0
27665,0.0032,-0.01,16.38836354,0.0,0.0
27730,0.00325,-0.01,16.38826692,0.0,0.0
27795,0.0033,-0.01,16.38819407,0.0,0.0
27860,0.00335,-0.01,16.38814865,0.0,0.0
27925,0.0034,-0.01,16.38814075,0.0,0.0
27990,0.00345,-0.01,16.38817437,0.0,0.0
28056,0.0035,-0.01,16.38824108,0.0,0.0
28122,0.00355,-0.01,16.38833477,0.0,0.0
28188,0.0036,-0.01,16.38845646,0.0,0.0
28254,0.00365,-0.01,16.38860832,0.0,0.0
28320,0.0037,-0.01,16.38879234,0.0,0.0
28386,0.00375,-0.01,16.38900988,0.0,0.0
28452,0.0038,-0.01,16.38926166,0.0,0.0
28519,0.00385,-0.01,16.38954809,0.0,0.0
28586,0.0039,-0.01,16.38986918,0.0,0.0
28653,0.00395,-0.01,16.3902248,0.0,0.0
28720,0.004,-0.01,16.3906152,0.0,0.0
28787,0.00405,-0.01,16.39104054,0.0,0.0
28854,0.0041,-0.01,16.39150063,0.0,0.0
28921,0.00415,-0.01,16.39199522,0.0,0.0
28988,0.0042,-0.01,16.392524,0.0,0.0
29055,0.00425,-0.01,16.39308658,0.0,0.0
29122,0.0043,-0.01,16.39368246,0.0,0.0
29189,0.00435,-0.01,16.394311,0.0,0.0
29256,0.0044,-0.01,16.39497144,0.0,0.0
14616,0.00445,-0.01,16.39566294,0.0,0.0
14575,0.0045,-0.01,16.3963845,0.0,0.0
14530,0.00455,-0.01,16.39713502,0.0,0.0
14480,0.0046,-0.01,16.39791327,0.0,0.0
14428,0.00465,-0.01,16.39871793,0.0,0.0
14374,0.0047,-0.01,16.39954751,0.0,0.0
14318,0.00475,-0.01,16.40040044,0.0,0.0
14260,0.0048,-0.01,16.40127504,0.0,0.0
14198,0.00485,-0.01,16.4021695,0.0,0.0
14137,0.0049,-0.01,16.40308178,0.0,0.0
14074,0.00495,-0.01,16.40400992,0.0,0.0
14013,0.005,-0.01,16.4049517,0.0,0.0
13950,0.00505,-0.01,16.40590493,0.0,0.0
13885,0.0051,-0.01,16.40686734,0.0,0.0
13816,0.00515,-0.01,16.40783631,0.0,0.0
13746,0.0052,-0.01,16.40880936,0.0,0.0
13674,0.00525,-0.01,16.40978388,0.0,0.0
13596,0.0053,-0.01,16.4107572,0.0,0.0
13516,0.00535,-0.01,16.41172654,0.0,0.0
13435,0.0054,-0.01,16.4126891,0.0,0.0
13353,0.00545,-0.01,16.41364201,0.0,0.0
13269,0.0055,-0.01,16.41458238,0.0,0.0
13184,0.00555,-0.01,16.41550728,0.0,0.0
13100,0.0056,-0.01,16.41641377,0.0,0.0
13018,0.00565,-0.01,16.4172989,0.0,0.0
12935,0.0057,-0.01,16.41815972,0.0,0.0
12934,0.00575,-0.01,16.4189933,0.0,0.0
40125,0.0058,-0.01,16.41979674,0.0,0.0
40100,0.00585,-0.01,16.42056719,0.0,0.0
40073,0.0059,-0.01,16.42130184,0.0,0.0
40044,0.00595,-0.01,16.42199801,0.0,0.0
40013,0.006,-0.01,16.422653,0.0,0.0
39981,0.00605,-0.01,16.42326413,0.0,0.0
39948,0.0061,-0.01,16.42382886,0.0,0.0
39913,0.00615,-0.01,16.42434512,0.0,0.0
39876,0.0062,-0.01,16.42481075,0.0,0.0
39838,0.00625,-0.01,16.42522313,0.0,0.0
39798,0.0063,-0.01,16.42558005,0.0,0.0
39757,0.00635,-0.01,16.42587997,0.0,0.0
39714,0.0064,-0.01,16.42612308,0.0,0.0
39669,0.00645,-0.01,16.42631227,0.0,0.0
39623,0.0065,-0.01,16.42645079,0.0,0.0
39575,0.00655,-0.01,16.42652811,0.0,0.0
39526,0.0066,-0.01,16.42652254,0.0,0.0
39475,0.00665,-0.01,16.42643535,0.0,0.0
39423,0.0067,-0.01,16.42628662,0.0,0.0
39370,0.00675,-0.01,16.42608314,0.0,0.0
39315,0.0068,-0.01,16.42582043,0.0,0.0
39258,0.00685,-0.01,16.42549472,0.0,0.0
39200,0.0069,-0.01,16.42510469,0.0,0.0
39141,0.00695,-0.01,16.4246507,0.0,0.0
39080,0.007,-0.01,16.42413353,0.0,0.0
39017,0.00705,-0.01,16.42355475,0.0,0.0
38952,0.0071,-0.01,16.42291586,0.0,0.0
38886,0.00715,-0.01,16.42221792,0.0,0.0
38818,0.0072,-0.01,16.42146248,0.0,0.0
38749,0.00725,-0.01,16.42065149,0.0,0.0
38677,0.0073,-0.01,16.41978702,0.0,0.0
38676,0.00735,-0.01,16.41887124,0.0,0.0
38731,0.0074,-0.01,16.41790644,0.0,0.0
38800,0.00745,-0.01,16.41689497,0.0,0.0
38869,0.0075,-0.01,16.41583896,0.0,0.0
38935,0.00755,-0.01,16.41474109,0.0,0.0
39001,0.0076,-0.01,16.41361016,0.0,0.0
39064,0.00765,-0.01,16.41245069,0.0,0.0
39127,0.0077,-0.01,16.41123523,0.0,0.0
39186,0.00775,-0.01,16.4100182,0.0,0.0
39245,0.0078,-0.01,16.40877614,0.0,0.0
39301,0.00785,-0.01,16.40748211,0.0,0.0
39358,0.0079,-0.01,16.40619504,0.0,0.0
39411,0.00795,-0.01,16.40489063,0.0,0.0
39464,0.008,-0.01,16.40357084,0.0,0.0
39514,0.00805,-0.01,16.4022447,0.0,0.0
39565,0.0081,-0.01,16.40091603,0.0,0.0
39612,0.00815,-0.01,16.39958857,0.0,0.0
39660,0.0082,-0.01,16.39826417,0.0,0.0
39704,0.00825,-0.01,16.39694732,0.0,0.0
39749,0.0083,-0.01,16.39564168,0.0,0.0
39790,0.00835,-0.01,16.3943505,0.0,0.0
39831,0.0084,-0.01,16.39307744,0.0,0.0
39869,0.00845,-0.01,16.39182615,0.0,0.0
39906,0.0085,-0.01,16.39059996,0.0,0.0
39942,0.00855,-0.01,16.38940213,0.0,0.0
39977,0.0086,-0.01,16.38823615,0.0,0.0
40008,0.00865,-0.01,16.38710551,0.0,0.0
40040,0.0087,-0.01,16.38601339,0.0,0.0
40069,0.00875,-0.01,16.3849627,0.0,0.0
40098,0.0088,-0.01,16.38395646,0.0,0.0
40123,0.00885,-0.01,16.38299762,0.0,0.0
40148,0.0089,-0.01,16.38208902,0.0,0.0
40169,0.00895,-0.01,16.3812334,0.0,0.0
40189,0.009,-0.01,16.3804334,0.0,0.0
40210,0.00905,-0.01,16.3796915,0.0,0.0
40230,0.0091,-0.01,16.37901005,0.0,0.0
40247,0.00915,-0.01,16.3783912,0.0,0.0
40265,0.0092,-0.01,16.3778369,0.0,0.0
40280,0.00925,-0.01,16.3773488,0.0,0.0
40296,0.0093,-0.01,16.37692829,0.0,0.0
40309,0.00935,-0.01,16.37657631,0.0,0.0
40323,0.0094,-0.01,16.37629356,0.0,0.0
40334,0.00945,-0.01,16.37607971,0.0,0.0
40346,0.0095,-0.01,16.37593222,0.0,0.0
