nodenumber,x-coordinate,y-coordinate,pressure,x-velocity,y-velocity
25461,0.0,-0.01,11.95584815,0.0,0.0
25458,5e-05,-0.01,11.95585968,0.0,0.0
25464,0.0001,-0.01,11.95588801,0.0,0.0
25469,0.00015,-0.01,11.95590666,0.0,0.0
25475,0.0002,-0.01,11.95588864,0.0,0.0
25482,0.00025,-0.01,11.95582492,0.0,0.0
25490,0.0003,-0.01,11.95571164,0.0,0.0
25499,0.00035,-0.01,11.95554735,0.0,0.0
25509,0.0004,-0.01,11.95533334,0.0,0.0
25520,0.00045,-0.01,11.95507211,0.0,0.0
25532,0.0005,-0.01,11.95476723,0.0,0.0
25545,0.00055,-0.01,11.95442268,0.0,0.0
25559,0.0006,-0.01,11.95404262,0.0,0.0
25574,0.00065,-0.01,11.95362989,0.0,0.0
25590,0.0007,-0.01,11.95318586,0.0,0.0
25607,0.00075,-0.01,11.95271504,0.0,0.0
25625,0.0008,-0.01,11.95222202,0.0,0.0
25644,0.00085,-0.01,11.95171104,0.0,0.0
25664,0.0009,-0.01,11.9511843,0.0,0.0
25685,0.00095,-0.01,11.95063454,0.0,0.0
25707,0.001,-0.01,11.95007126,0.0,0.0
25730,0.00105,-0.01,11.94950781,0.0,0.0
25754,0.0011,-0.01,11.94893014,0.0,0.0
25779,0.00115,-0.01,11.94832562,0.0,0.0
25805,0.0012,-0.01,11.94772813,0.0,0.0
25832,0.00125,-0.01,11.94713133,0.0,0.0
25860,0.0013,-0.01,11.94651472,0.0,0.0
25889,0.00135,-0.01,11.94589582,0.0,0.0
25919,0.0014,-0.01,11.94527261,0.0,0.0
25950,0.00145,-0.01,11.94464584,0.0,0.0
25982,0.0015,-0.01,11.94401547,0.0,0.0
26015,0.00155,-0.01,11.94338205,0.0,0.0
26049,0.0016,-0.01,11.94274594,0.0,0.0
26084,0.00165,-0.01,11.94210757,0.0,0.0
26120,0.0017,-0.01,11.94146734,0.0,0.0
26157,0.00175,-0.01,11.94082564,0.0,0.0
26195,0.0018,-0.01,11.94018288,0.0,0.0
26234,0.00185,-0.01,11.9395395,0.0,0.0
26274,0.0019,-0.01,11.93889592,0.0,0.0
26315,0.00195,-0.01,11.93825263,0.0,0.0
26357,0.002,-0.01,11.93761013,0.0,0.0
26400,0.00205,-0.01,11.93696896,0.0,0.0
26444,0.0021,-0.01,11.93632973,0.0,0.0
26489,0.00215,-0.01,11.93569305,0.0,0.0
26535,0.0022,-0.01,11.93505961,0.0,0.0
26582,0.00225,-0.01,11.93443014,0.0,0.0
26630,0.0023,-0.01,11.93380542,0.0,0.0
26679,0.00235,-0.01,11.93318627,0.0,0.0
26729,0.0024,-0.01,11.93257358,0.0,0.0
26780,0.00245,-0.01,11.93196828,0.0,0.0
26832,0.0025,-0.01,11.93137134,0.0,0.0
26885,0.00255,-0.01,11.93078378,0.0,0.0
26939,0.0026,-0.01,11.93020668,0.0,0.0
26994,0.00265,-0.01,11.92964115,0.0,0.0
27050,0.0027,-0.01,11.92908834,0.0,0.0
27107,0.00275,-0.01,11.92854942,0.0,0.0
27165,0.0028,-0.01,11.92802563,0.0,0.0
27224,0.00285,-0.01,11.92751822,0.0,0.0
27284,0.0029,-0.01,11.92702845,0.0,0.0
27345,0.00295,-0.01,11.92655763,0.0,0.0
27407,0.003,-0.01,11.92610709,0.0,0.0
27470,0.00305,-0.01,11.92567822,0.0,0.0
27534,0.0031,-0.01,11.9252723,0.0,0.0
27599,0.00315,-0.01,11.92489062,0.0,0.0
27665,0.0032,-0.01,11.9245347,0.0,0.0
27730,0.00325,-0.01,11.924206,0.0,0.0
27795,0.0033,-0.01,11.92390577,0.0,0.0
27860,0.00335,-0.01,11.92363532,0.0,0.0
27925,0.0034,-0.01,11.92339597,0.0,0.0
27990,0.00345,-0.01,11.9231889,0.0,0.0
28056,0.0035,-0.01,11.92301479,0.0,0.0
28122,0.00355,-0.01,11.92287341,0.0,0.0
28188,0.0036,-0.01,11.92276349,0.0,0.0
28254,0.00365,-0.01,11.92268445,0.0,0.0
28320,0.0037,-0.01,11.92264632,0.0,0.0
28386,0.00375,-0.01,11.92266211,0.0,0.0
28452,0.0038,-0.01,11.92272585,0.0,0.0
28519,0.00385,-0.01,11.92282538,0.0,0.0
28586,0.0039,-0.01,11.9229599,0.0,0.0
28653,0.00395,-0.01,11.92313344,0.0,0.0
28720,0.004,-0.01,11.92334885,0.0,0.0
28787,0.00405,-0.01,11.92360727,0.0,0.0
28854,0.0041,-0.01,11.92390869,0.0,0.0
28921,0.00415,-0.01,11.92425283,0.0,0.0
28988,0.0042,-0.01,11.92463993,0.0,0.0
29055,0.00425,-0.01,11.92507,0.0,0.0
29122,0.0043,-0.01,11.92554255,0.0,0.0
29189,0.00435,-0.01,11.92605712,0.0,0.0
29256,0.0044,-0.01,11.92661312,0.0,0.0
14616,0.00445,-0.01,11.92720979,0.0,0.0
14575,0.0045,-0.01,11.92784621,0.0,0.0
14530,0.00455,-0.01,11.92852128,0.0,0.0
14480,0.0046,-0.01,11.92923374,0.0,0.0
14428,0.00465,-0.01,11.92998214,0.0,0.0
14374,0.0047,-0.01,11.93076488,0.0,0.0
14318,0.00475,-0.01,11.93158016,0.0,0.0
14260,0.0048,-0.01,11.93242605,0.0,0.0
14198,0.00485,-0.01,11.93330043,0.0,0.0
14137,0.0049,-0.01,11.93420093,0.0,0.0
14074,0.00495,-0.01,11.93512504,0.0,0.0
14013,0.005,-0.01,11.93607016,0.0,0.0
13950,0.00505,-0.01,11.93703395,0.0,0.0
13885,0.0051,-0.01,11.93801338,0.0,0.0
13816,0.00515,-0.01,11.9390049,0.0,0.0
13746,0.0052,-0.01,11.94000548,0.0,0.0
13674,0.00525,-0.01,11.94101197,0.0,0.0
13596,0.0053,-0.01,11.9420209,0.0,0.0
13516,0.00535,-0.01,11.94302876,0.0,0.0
13435,0.0054,-0.01,11.94403193,0.0,0.0
13353,0.00545,-0.01,11.94502673,0.0,0.0
13269,0.0055,-0.01,11.94600942,0.0,0.0
13184,0.00555,-0.01,11.94697623,0.0,0.0
13100,0.0056,-0.01,11.94792333,0.0,0.0
13018,0.00565,-0.01,11.94884691,0.0,0.0
12935,0.0057,-0.01,11.94974314,0.0,0.0
12934,0.00575,-0.01,11.95060824,0.0,0.0
40125,0.0058,-0.01,11.95143844,0.0,0.0
40100,0.00585,-0.01,11.95223007,0.0,0.0
40073,0.0059,-0.01,11.95297953,0.0,0.0
40044,0.00595,-0.01,11.95368334,0.0,0.0
40013,0.006,-0.01,11.95433798,0.0,0.0
39981,0.00605,-0.01,11.95494002,0.0,0.0
39948,0.0061,-0.01,11.95548657,0.0,0.0
39913,0.00615,-0.01,11.95597496,0.0,0.0
39876,0.0062,-0.01,11.95640186,0.0,0.0
39838,0.00625,-0.01,11.95676421,0.0,0.0
39798,0.0063,-0.01,11.95706053,0.0,0.0
39757,0.00635,-0.01,11.95729234,0.0,0.0
39714,0.0064,-0.01,11.95746444,0.0,0.0
39669,0.00645,-0.01,11.95757237,0.0,0.0
39623,0.0065,-0.01,11.95759128,0.0,0.0
39575,0.00655,-0.01,11.95751122,0.0,0.0
39526,0.0066,-0.01,11.95735483,0.0,0.0
39475,0.00665,-0.01,11.95713487,0.0,0.0
39423,0.0067,-0.01,11.95684541,0.0,0.0
39370,0.00675,-0.01,11.95648132,0.0,0.0
39315,0.0068,-0.01,11.95604112,0.0,0.0
39258,0.00685,-0.01,11.9555252,0.0,0.0
39200,0.0069,-0.01,11.9549352,0.0,0.0
39141,0.00695,-0.01,11.95427286,0.0,0.0
39080,0.007,-0.01,11.9535391,0.0,0.0
39017,0.00705,-0.01,11.95273557,0.0,0.0
38952,0.0071,-0.01,11.95186452,0.0,0.0
38886,0.00715,-0.01,11.95092822,0.0,0.0
38818,0.0072,-0.01,11.94992936,0.0,0.0
38749,0.00725,-0.01,11.9488698,0.0,0.0
38677,0.0073,-0.01,11.9477533,0.0,0.0
38676,0.00735,-0.01,11.94657817,0.0,0.0
38731,0.0074,-0.01,11.94537563,0.0,0.0
38800,0.00745,-0.01,11.94410755,0.0,0.0
38869,0.0075,-0.01,11.94277329,0.0,0.0
38935,0.00755,-0.01,11.94144956,0.0,0.0
39001,0.0076,-0.01,11.94006928,0.0,0.0
39064,0.00765,-0.01,11.93863845,0.0,0.0
39127,0.0077,-0.01,11.93720353,0.0,0.0
39186,0.00775,-0.01,11.93573937,0.0,0.0
39245,0.0078,-0.01,11.93425445,0.0,0.0
39301,0.00785,-0.01,11.93275601,0.0,0.0
39358,0.0079,-0.01,11.9312487,0.0,0.0
39411,0.00795,-0.01,11.92973554,0.0,0.0
39464,0.008,-0.01,11.9282208,0.0,0.0
39514,0.00805,-0.01,11.92670896,0.0,0.0
39565,0.0081,-0.01,11.92520365,0.0,0.0
39612,0.00815,-0.01,11.92370898,0.0,0.0
39660,0.0082,-0.01,11.92222916,0.0,0.0
39704,0.00825,-0.01,11.92076808,0.0,0.0
39749,0.0083,-0.01,11.91932954,0.0,0.0
39790,0.00835,-0.01,11.91791705,0.0,0.0
39831,0.0084,-0.01,11.91653386,0.0,0.0
39869,0.00845,-0.01,11.91518416,0.0,0.0
39906,0.0085,-0.01,11.91387135,0.0,0.0
39942,0.00855,-0.01,11.91259815,0.0,0.0
39977,0.0086,-0.01,11.91136778,0.0,0.0
40008,0.00865,-0.01,11.9101831,0.0,0.0
40040,0.0087,-0.01,11.909047,0.0,0.0
40069,0.00875,-0.01,11.90796216,0.0,0.0
40098,0.0088,-0.01,11.90693116,0.0,0.0
40123,0.00885,-0.01,11.90595644,0.0,0.0
40148,0.0089,-0.01,11.90504032,0.0,0.0
40169,0.00895,-0.01,11.90418498,0.0,0.0
40189,0.009,-0.01,11.90339248,0.0,0.0
40210,0.00905,-0.01,11.90266471,0.0,0.0
40230,0.0091,-0.01,11.90200338,0.0,0.0
40247,0.00915,-0.01,11.90141003,0.0,0.0
40265,0.0092,-0.01,11.90088596,0.0,0.0
40280,0.00925,-0.01,11.90043221,0.0,0.0
40296,0.0093,-0.01,11.90004946,0.0,0.0
40309,0.00935,-0.01,11.89973835,0.0,0.0
40323,0.0094,-0.01,11.89949835,0.0,0.0
40334,0.00945,-0.01,11.8993272,0.0,0.0
40346,0.0095,-0.01,11.8992193,0.0,0.0
40355,0.00955,-0.01,11.89917849,0.0,0.0
40365,0.0096,-0.01,11.89921057,0.0,0.0
40372,0.00965,-0.01,11.89929957,0.0,0.0
40380,0.0097,-0.01,11.89943009,0.0,0.0
40385,0.00975,-0.01,11.89959472,0.0,0.0
40391,0.0098,-0.01,11.89977521,0.0,0.0
40394,0.00985,-0.01,11.89995067,0.0,0.0
40398,0.0099,-0.01,11.90010246,0.0,0.0
40399,0.00995,-0.01,11.90020073,0.0,0.0
40401,0.01,-0.01,11.90023161,0.0,0.0
40188,0.009050000757,-0.009950000853,11.90273695,9.688445961e-05,4.727772809e-06
40166,0.009000000855,-0.009950000851,11.90345989,0.0001030725765,4.473623025e-06
40145,0.008950000801,-0.009950000661,11.90424693,0.0001088919589,4.186885772e-06
40209,0.009100000538,-0.009950000591,11.90207977,9.037407537e-05,4.946729314e-06
40227,0.009150000353,-0.009950000401,11.90148985,8.359096453e-05,5.127510962e-06
28922,0.004149999996,-0.009950000311,11.92438871,-0.000600787735,7.096622464e-06
28788,0.004049999972,-0.009950000228,11.92375422,-0.0005806756694,7.621989715e-06
40246,0.009200000217,-0.009950000222,11.90096843,7.658957085e-05,5.266815405e-06
40122,0.008900000426,-0.00995000021,11.90509623,0.0001142998009,3.869923088e-06
28855,0.004099999983,-0.009950000199,11.92405019,-0.0005909086732,7.370192344e-06
28989,0.004200000012,-0.009950000172,11.92476971,-0.0006102859047,6.807763092e-06
40262,0.009250000128,-0.009950000127,11.90051652,6.942906098e-05,5.360976959e-06
28721,0.003999999972,-0.009950000108,11.92350104,-0.000570117921,7.85042737e-06
29056,0.004250000014,-0.009950000108,11.92519315,-0.0006193753301,6.503521499e-06
40279,0.009300000079,-0.009950000078,11.90013475,6.217351417e-05,5.406150995e-06
29123,0.004300000012,-0.009950000054,11.92565872,-0.0006280333068,6.181093634e-06
28654,0.003949999982,-0.009950000046,11.92329057,-0.0005592561268,8.058803428e-06
40293,0.009350000047,-0.009950000046,11.89982358,5.48940481e-05,5.39854791e-06
29190,0.004350000008,-0.009950000036,11.926166,-0.0006362332728,5.839631431e-06
29257,0.004400000006,-0.009950000024,11.92671439,-0.0006439499324,5.479436892e-06
40308,0.009400000024,-0.009950000018,11.89958261,4.766267497e-05,5.332945372e-06
14574,0.004450000005,-0.009950000015,11.92730313,-0.0006511580148,5.100839621e-06
40320,0.009450000013,-0.009950000009,11.89941065,4.057436009e-05,5.197461643e-06
28587,0.003899999989,-0.009950000007,11.92312229,-0.0005481171424,8.246788881e-06
14529,0.004500000003,-0.009950000007,11.9279313,-0.0006578328262,4.704197623e-06
14479,0.004550000002,-0.009950000005,11.92859782,-0.0006639501128,4.289953068e-06
14427,0.004600000001,-0.009950000003,11.92930143,-0.0006694863974,3.858608504e-06
14373,0.004650000001,-0.009950000002,11.93004071,-0.0006744189015,3.410738826e-06
40333,0.009500000003,-0.009950000002,11.89930416,3.369819897e-05,4.995224276e-06
14317,0.0047,-0.009950000001,11.93081405,-0.0006787256953,2.946990475e-06
40343,0.009550000001,-0.009950000001,11.89926263,2.718465098e-05,4.717359532e-06
40362,0.009650000001,-0.009950000001,11.89936439,1.556001587e-05,3.870233962e-06
25460,0.0,-0.00995,11.95583661,0.0,0.0
25951,0.001449999998,-0.00995,11.94474102,-3.476630596e-05,4.214863398e-06
25983,0.001499999999,-0.00995,11.94411492,-4.073988318e-05,4.415023128e-06
26016,0.00155,-0.00995,11.94348562,-4.698662798e-05,4.610453584e-06
26050,0.0016,-0.00995,11.94285354,-5.34995325e-05,4.801388772e-06
26085,0.00165,-0.00995,11.94221911,-6.027267593e-05,4.988208555e-06
26121,0.0017,-0.00995,11.94158273,-6.730054258e-05,5.171310739e-06
